n_early,param,value
50,c,0.1322201043367386
50,c,0.14072741568088531
50,c,0.1320149451494217
50,c,0.1485796570777893
50,c,0.14701104164123535
50,c,0.14287027716636658
50,c,0.14649628102779388
50,c,0.1459897756576538
50,c,0.13114751875400543
50,c,0.1401192545890808
50,c,0.13106942176818848
50,c,0.13862521946430206
50,c,0.13267940282821655
50,c,0.13111381232738495
50,c,0.14155788719654083
50,c,0.14195649325847626
50,c,0.14276817440986633
50,c,0.13842684030532837
50,c,0.13000032305717468
50,c,0.14988742768764496
50,c,0.13751038908958435
50,c,0.12082218378782272
50,c,0.15786713361740112
50,c,0.15677960216999054
50,c,0.16646337509155273
50,c,0.15131576359272003
50,c,0.14847873151302338
50,c,0.1590621918439865
50,c,0.1659589260816574
50,c,0.14985229074954987
50,c,0.1662112921476364
50,c,0.15804320573806763
50,c,0.16929157078266144
50,c,0.1649162918329239
50,c,0.12849412858486176
50,c,0.15868587791919708
50,c,0.16598615050315857
50,c,0.17494487762451172
50,c,0.1690850406885147
50,c,0.13364943861961365
50,c,0.11609040200710297
50,c,0.17018191516399384
50,c,0.15190641582012177
50,c,0.1688215285539627
50,c,0.14621467888355255
50,c,0.14131805300712585
50,c,0.1446147859096527
50,c,0.15029975771903992
50,c,0.15194937586784363
50,c,0.14881770312786102
50,c,0.12869594991207123
50,c,0.14899680018424988
50,c,0.14720147848129272
50,c,0.14645527303218842
50,c,0.1500241756439209
50,c,0.14202412962913513
50,c,0.1469457894563675
50,c,0.1558050960302353
50,c,0.14650943875312805
50,c,0.13448689877986908
50,c,0.1439853310585022
50,c,0.14738444983959198
50,c,0.14538004994392395
50,c,0.157328799366951
50,c,0.1409042626619339
50,c,0.14402678608894348
50,c,0.1396809220314026
50,d,0.015055318363010883
50,d,0.015204215422272682
50,d,0.013581533916294575
50,d,0.015098144300282001
50,d,0.015055978670716286
50,d,0.015127914026379585
50,d,0.014925590716302395
50,d,0.015145281329751015
50,d,0.014454132877290249
50,d,0.014914954081177711
50,d,0.014908739365637302
50,d,0.015000371262431145
50,d,0.015315348282456398
50,d,0.015232851728796959
50,d,0.015248890966176987
50,d,0.014000623486936092
50,d,0.014825520105659962
50,d,0.014806834049522877
50,d,0.015085263177752495
50,d,0.01496144663542509
50,d,0.014417787082493305
50,d,0.015043951570987701
50,d,0.015331299044191837
50,d,0.014191857539117336
50,d,0.014905440621078014
50,d,0.01349605992436409
50,d,0.015512138605117798
50,d,0.015012456104159355
50,d,0.014971979893743992
50,d,0.015154954046010971
50,d,0.016394423320889473
50,d,0.014738716185092926
50,d,0.015000227838754654
